y,x_countMS,x_numMS,x_cumDurMS,x_medDurMS,x_meanDurMS,x_interDurMeanMS,x_interDurMedianMS,x_cumProbMS,x_probEntropyMS,id,train,model
2400,0,0,0,0,0,0,0,0.0115180218573611,8.79036653389753,EHED,1,FB-LSTM
1018,0,0,0,0,0,0,0,0.00532481111502042,0.642503371295201,EMcQ,1,FB-LSTM
1510,0,0,0,0,0,0,0,0.0116272367470526,5.90970263943417,G7PJ,1,FB-LSTM
681,0,0,0,0,0,0,0,0.032656276981068,9.41837173615897,Ivfn,1,FB-LSTM
612,1,0.0980392156862745,3,3,3,0,0,0.0307860253475286,8.09259013057289,JCpz,1,FB-LSTM
2400,2,0.05,13,6.5,6.5,516,516,0.0120685765353483,10.9927818855443,LR2s,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.0179291235387245,18.8510591267552,MS6u,1,FB-LSTM
155,0,0,0,0,0,0,0,0.049170067831273,3.73803735784147,Msy4,1,FB-LSTM
969,0,0,0,0,0,0,0,0.00993656190377141,2.34992931465893,Nzhl,1,FB-LSTM
1628,0,0,0,0,0,0,0,0.00476266190941717,2.06970916877296,QDsa,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00501569795237325,2.02082794188631,RM1S,1,FB-LSTM
14,1,4.28571428571429,5,5,5,0,0,0.373642750575008,1.97572135572064,RfL0,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.0267179966304684,23.2117599050326,SOZ3,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00302204327559593,0.905460110950342,UsSz,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00301793010525216,0.64622918618101,UwK6,1,FB-LSTM
787,3,0.228716645489199,14,5,4.66666666666667,118.5,118.5,0.0818444255054863,34.1221376598674,X7s0,1,FB-LSTM
984,0,0,0,0,0,0,0,0.0104512715833692,5.80504287865958,Y4FK,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.0075719834253808,3.11133720520715,YHLr,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00231672401509059,0.96542237371222,YOh8,1,FB-LSTM
1373,0,0,0,0,0,0,0,0.0282629662401218,14.6846957611608,ZYFG,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00279408998647947,1.92136877593468,Zpwh,1,FB-LSTM
858,1,0.0699300699300699,4,4,4,0,0,0.0105925631356589,4.06962973028951,bkx9,1,FB-LSTM
2400,2,0.05,7,3.5,3.5,1651,1651,0.0272355596409883,27.6395433343498,cblr,1,FB-LSTM
2400,1,0.025,5,5,5,0,0,0.0307640138627175,29.599135855629,d3ET,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.0190487024274262,16.408816766642,ddTG,1,FB-LSTM
2400,13,0.325,67,4,5.15384615384615,168.916666666667,157.5,0.0969144158102184,125.047494560708,f8H5,1,FB-LSTM
2400,1,0.025,7,7,7,0,0,0.0278961537054784,28.2098957631514,fNe4,1,FB-LSTM
1359,2,0.0883002207505519,9,4.5,4.5,27,27,0.0575304469227314,37.4679894915519,fT68,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00674824740119827,4.60115307181791,go56,1,FB-LSTM
1160,1,0.0517241379310345,4,4,4,0,0,0.0121213430699472,6.35363089584197,hT38,1,FB-LSTM
1539,3,0.116959064327485,16,5,5.33333333333333,430,430,0.0513282115423034,42.9411072480851,iSqw,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.00222938596471674,0.440191548196997,ipxV,1,FB-LSTM
2400,1,0.025,5,5,5,0,0,0.00595537350906549,4.67995365339791,muls,1,FB-LSTM
379,0,0,0,0,0,0,0,0.0405575378838187,6.68807877989979,oOMR,1,FB-LSTM
2400,0,0,0,0,0,0,0,0.0121202699601417,9.11607366889556,pPpj,1,FB-LSTM
2400,1,0.025,3,3,3,0,0,0.00808075526247194,7.3852903126665,puoa,1,FB-LSTM
1426,0,0,0,0,0,0,0,0.0181056870360599,11.1484634133787,sNMf,1,FB-LSTM
165,0,0,0,0,0,0,0,0.0408965993376279,3.01838795651818,svlu,1,FB-LSTM
2400,7,0.175,30,4,4.28571428571429,234,115.5,0.0439956307813918,50.915713948853,uXdB,1,FB-LSTM
1053,0,0,0,0,0,0,0,0.0486787883602419,25.551597435045,y5We,1,FB-LSTM
609,4,0.394088669950739,25,6.5,6.25,40.6666666666667,39,0.0430564305002225,12.0028507586255,zaca,1,FB-LSTM
2400,0,0,0,0,0,0,0,NaN,NaN,0pai,0,FB-RF
943,19,1.20890774125133,182,9,9.57894736842105,33.2222222222222,21,NaN,NaN,3P0D,0,FB-RF
2400,4,0.1,20,4,5,223.666666666667,164,NaN,NaN,40kO,0,FB-RF
2400,2,0.05,10,5,5,252,252,NaN,NaN,6JVj,0,FB-RF
901,9,0.599334073251942,39,3,4.33333333333333,86,81,NaN,NaN,6iwd,0,FB-RF
590,0,0,0,0,0,0,0,NaN,NaN,BSvO,0,FB-RF
2400,7,0.175,31,4,4.42857142857143,321.666666666667,368.5,NaN,NaN,DSfb,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,EyTS,0,FB-RF
396,10,1.51515151515152,61,5,6.1,34.3333333333333,25,NaN,NaN,IhpU,0,FB-RF
2400,1,0.025,5,5,5,0,0,NaN,NaN,Kn9O,0,FB-RF
388,0,0,0,0,0,0,0,NaN,NaN,N1nM,0,FB-RF
1228,2,0.0977198697068404,20,10,10,12,12,NaN,NaN,Otq3,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,R2f3,0,FB-RF
435,0,0,0,0,0,0,0,NaN,NaN,Xg1l,0,FB-RF
2400,3,0.075,14,5,4.66666666666667,671.5,671.5,NaN,NaN,Xii6,0,FB-RF
1734,6,0.207612456747405,44,7,7.33333333333333,38,27,NaN,NaN,csxQ,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,hRMy,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,hcml,0,FB-RF
1323,28,1.26984126984127,217,7,7.75,33.1481481481481,19,NaN,NaN,ibbz,0,FB-RF
2400,23,0.575,139,5,6.04347826086957,94.8181818181818,49,NaN,NaN,kj2l,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,mBks,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,mZje,0,FB-RF
728,0,0,0,0,0,0,0,NaN,NaN,tG6i,0,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,0ncr,1,FB-RF
2400,9,0.225,70,7,7.77777777777778,162.875,167,NaN,NaN,3J4W,1,FB-RF
449,3,0.400890868596882,10,3,3.33333333333333,43.5,43.5,NaN,NaN,5bSg,1,FB-RF
2400,2,0.05,11,5.5,5.5,940,940,NaN,NaN,9098,1,FB-RF
639,4,0.375586854460094,23,6,5.75,81,28,NaN,NaN,9JQY,1,FB-RF
2400,6,0.15,45,9,7.5,144,114,NaN,NaN,AXbm,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,Af8a,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,AsLD,1,FB-RF
474,1,0.126582278481013,5,5,5,0,0,NaN,NaN,C1Wu,1,FB-RF
1863,9,0.289855072463768,78,8,8.66666666666667,100.25,70.5,NaN,NaN,DYYI,1,FB-RF
460,4,0.521739130434783,26,6.5,6.5,106.333333333333,122,NaN,NaN,DjrT,1,FB-RF
2161,1,0.02776492364646,9,9,9,0,0,NaN,NaN,Dr51,1,FB-RF
2400,2,0.05,12,6,6,117,117,NaN,NaN,EHED,1,FB-RF
1018,0,0,0,0,0,0,0,NaN,NaN,EMcQ,1,FB-RF
1510,1,0.0397350993377483,8,8,8,0,0,NaN,NaN,G7PJ,1,FB-RF
681,15,1.3215859030837,107,6,7.13333333333333,39.7142857142857,45.5,NaN,NaN,Ivfn,1,FB-RF
612,8,0.784313725490196,52,5.5,6.5,32.5714285714286,8,NaN,NaN,JCpz,1,FB-RF
2400,9,0.225,51,6,5.66666666666667,240.125,204,NaN,NaN,LR2s,1,FB-RF
2400,2,0.05,6,3,3,447,447,NaN,NaN,MS6u,1,FB-RF
155,4,1.54838709677419,42,11,10.5,8.66666666666667,6,NaN,NaN,Msy4,1,FB-RF
969,0,0,0,0,0,0,0,NaN,NaN,Nzhl,1,FB-RF
1628,2,0.0737100737100737,11,5.5,5.5,20,20,NaN,NaN,QDsa,1,FB-RF
2400,3,0.075,16,3,5.33333333333333,927,927,NaN,NaN,RM1S,1,FB-RF
14,1,4.28571428571429,9,9,9,0,0,NaN,NaN,RfL0,1,FB-RF
2400,5,0.125,38,9,7.6,550,334,NaN,NaN,SOZ3,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,UsSz,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,UwK6,1,FB-RF
787,14,1.06734434561626,102,8,7.28571428571429,41.3846153846154,25,NaN,NaN,X7s0,1,FB-RF
984,2,0.121951219512195,18,9,9,9,9,NaN,NaN,Y4FK,1,FB-RF
2400,2,0.05,6,3,3,255,255,NaN,NaN,YHLr,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,YOh8,1,FB-RF
1373,23,1.00509832483613,175,8,7.60869565217391,47.6818181818182,34,NaN,NaN,ZYFG,1,FB-RF
2400,1,0.025,8,8,8,0,0,NaN,NaN,Zpwh,1,FB-RF
858,1,0.0699300699300699,8,8,8,0,0,NaN,NaN,bkx9,1,FB-RF
2400,18,0.45,116,6,6.44444444444444,121.294117647059,62,NaN,NaN,cblr,1,FB-RF
2400,7,0.175,37,5,5.28571428571429,286.833333333333,135,NaN,NaN,d3ET,1,FB-RF
2400,6,0.15,37,6,6.16666666666667,170.6,160,NaN,NaN,ddTG,1,FB-RF
2400,40,1,288,7.5,7.2,53.8205128205128,42,NaN,NaN,f8H5,1,FB-RF
2400,14,0.35,93,6,6.64285714285714,171.923076923077,110,NaN,NaN,fNe4,1,FB-RF
1359,36,1.58940397350993,203,5,5.63888888888889,30.7714285714286,22,NaN,NaN,fT68,1,FB-RF
2400,1,0.025,5,5,5,0,0,NaN,NaN,go56,1,FB-RF
1160,4,0.206896551724138,23,5.5,5.75,20.3333333333333,18,NaN,NaN,hT38,1,FB-RF
1539,14,0.545808966861599,80,5,5.71428571428571,72.2307692307692,49,NaN,NaN,iSqw,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,ipxV,1,FB-RF
2400,3,0.075,11,3,3.66666666666667,16,16,NaN,NaN,muls,1,FB-RF
379,6,0.949868073878628,52,6.5,8.66666666666667,35.6,34,NaN,NaN,oOMR,1,FB-RF
2400,4,0.1,20,4.5,5,287,146,NaN,NaN,pPpj,1,FB-RF
2400,3,0.075,16,3,5.33333333333333,515.5,515.5,NaN,NaN,puoa,1,FB-RF
1426,7,0.2945301542777,53,6,7.57142857142857,166.833333333333,134.5,NaN,NaN,sNMf,1,FB-RF
165,1,0.363636363636364,4,4,4,0,0,NaN,NaN,svlu,1,FB-RF
2400,30,0.75,210,6,7,74.9655172413793,42,NaN,NaN,uXdB,1,FB-RF
1053,27,1.53846153846154,193,7,7.14814814814815,27.4615384615385,18,NaN,NaN,y5We,1,FB-RF
609,6,0.591133004926108,39,5.5,6.5,65.4,58,NaN,NaN,zaca,1,FB-RF
2400,0,0,0,0,0,0,0,NaN,NaN,0pai,0,FB-SVM
943,18,1.14528101802757,156,9,8.66666666666667,40.5294117647059,36,NaN,NaN,3P0D,0,FB-SVM
2400,19,0.475,107,4,5.63157894736842,108.166666666667,72,NaN,NaN,40kO,0,FB-SVM
2400,3,0.075,12,4,4,865.5,865.5,NaN,NaN,6JVj,0,FB-SVM
901,3,0.199778024417314,21,6,7,108.5,108.5,NaN,NaN,6iwd,0,FB-SVM
590,0,0,0,0,0,0,0,NaN,NaN,BSvO,0,FB-SVM
2400,4,0.1,18,4,4.5,314,177,NaN,NaN,DSfb,0,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,EyTS,0,FB-SVM
396,13,1.96969696969697,90,7,6.92307692307692,23.5,22.5,NaN,NaN,IhpU,0,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,Kn9O,0,FB-SVM
388,0,0,0,0,0,0,0,NaN,NaN,N1nM,0,FB-SVM
1228,3,0.146579804560261,11,3,3.66666666666667,11,11,NaN,NaN,Otq3,0,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,R2f3,0,FB-SVM
435,1,0.137931034482759,15,15,15,0,0,NaN,NaN,Xg1l,0,FB-SVM
2400,1,0.025,11,11,11,0,0,NaN,NaN,Xii6,0,FB-SVM
1734,7,0.242214532871972,50,7,7.14285714285714,155.333333333333,59,NaN,NaN,csxQ,0,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,hRMy,0,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,hcml,0,FB-SVM
1323,37,1.67800453514739,292,7,7.89189189189189,24.1944444444444,18,NaN,NaN,ibbz,0,FB-SVM
2400,36,0.9,264,7.5,7.33333333333333,58.7142857142857,43,NaN,NaN,kj2l,0,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,mBks,0,FB-SVM
2400,4,0.1,26,6,6.5,435,129,NaN,NaN,mZje,0,FB-SVM
728,0,0,0,0,0,0,0,NaN,NaN,tG6i,0,FB-SVM
2400,1,0.025,4,4,4,0,0,NaN,NaN,0ncr,1,FB-SVM
2400,7,0.175,42,5,6,162.5,155.5,NaN,NaN,3J4W,1,FB-SVM
449,2,0.267260579064588,17,8.5,8.5,31,31,NaN,NaN,5bSg,1,FB-SVM
2400,10,0.25,53,5,5.3,171.777777777778,61,NaN,NaN,9098,1,FB-SVM
639,3,0.28169014084507,14,5,4.66666666666667,122.5,122.5,NaN,NaN,9JQY,1,FB-SVM
2400,4,0.1,19,5,4.75,142.666666666667,145,NaN,NaN,AXbm,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,Af8a,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,AsLD,1,FB-SVM
474,0,0,0,0,0,0,0,NaN,NaN,C1Wu,1,FB-SVM
1863,10,0.322061191626409,61,5,6.1,91.1111111111111,73,NaN,NaN,DYYI,1,FB-SVM
460,5,0.652173913043478,45,10,9,75.5,30,NaN,NaN,DjrT,1,FB-SVM
2161,32,0.888477556686719,209,7,6.53125,63.6774193548387,49,NaN,NaN,Dr51,1,FB-SVM
2400,1,0.025,5,5,5,0,0,NaN,NaN,EHED,1,FB-SVM
1018,0,0,0,0,0,0,0,NaN,NaN,EMcQ,1,FB-SVM
1510,0,0,0,0,0,0,0,NaN,NaN,G7PJ,1,FB-SVM
681,0,0,0,0,0,0,0,NaN,NaN,Ivfn,1,FB-SVM
612,3,0.294117647058824,22,8,7.33333333333333,34.5,34.5,NaN,NaN,JCpz,1,FB-SVM
2400,7,0.175,40,5,5.71428571428571,361,282,NaN,NaN,LR2s,1,FB-SVM
2400,9,0.225,44,4,4.88888888888889,173.5,71.5,NaN,NaN,MS6u,1,FB-SVM
155,2,0.774193548387097,21,10.5,10.5,25,25,NaN,NaN,Msy4,1,FB-SVM
969,0,0,0,0,0,0,0,NaN,NaN,Nzhl,1,FB-SVM
1628,3,0.110565110565111,18,5,6,350.5,350.5,NaN,NaN,QDsa,1,FB-SVM
2400,1,0.025,4,4,4,0,0,NaN,NaN,RM1S,1,FB-SVM
14,1,4.28571428571429,8,8,8,0,0,NaN,NaN,RfL0,1,FB-SVM
2400,12,0.3,76,5.5,6.33333333333333,191.909090909091,143,NaN,NaN,SOZ3,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,UsSz,1,FB-SVM
2400,17,0.425,76,4,4.47058823529412,134,49.5,NaN,NaN,UwK6,1,FB-SVM
787,15,1.143583227446,93,5,6.2,41.3571428571429,36,NaN,NaN,X7s0,1,FB-SVM
984,1,0.0609756097560976,12,12,12,0,0,NaN,NaN,Y4FK,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,YHLr,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,YOh8,1,FB-SVM
1373,23,1.00509832483613,131,5,5.69565217391304,53.7272727272727,35,NaN,NaN,ZYFG,1,FB-SVM
2400,1,0.025,5,5,5,0,0,NaN,NaN,Zpwh,1,FB-SVM
858,1,0.0699300699300699,9,9,9,0,0,NaN,NaN,bkx9,1,FB-SVM
2400,34,0.85,235,6,6.91176470588235,62.7272727272727,48,NaN,NaN,cblr,1,FB-SVM
2400,1,0.025,5,5,5,0,0,NaN,NaN,d3ET,1,FB-SVM
2400,7,0.175,31,3,4.42857142857143,282.666666666667,230,NaN,NaN,ddTG,1,FB-SVM
2400,11,0.275,67,4,6.09090909090909,181.1,101.5,NaN,NaN,f8H5,1,FB-SVM
2400,24,0.6,146,5.5,6.08333333333333,97.304347826087,41,NaN,NaN,fNe4,1,FB-SVM
1359,33,1.45695364238411,187,5,5.66666666666667,36.3125,26.5,NaN,NaN,fT68,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,go56,1,FB-SVM
1160,3,0.155172413793103,10,3,3.33333333333333,16.5,16.5,NaN,NaN,hT38,1,FB-SVM
1539,21,0.818713450292398,132,6,6.28571428571429,60.65,25,NaN,NaN,iSqw,1,FB-SVM
2400,0,0,0,0,0,0,0,NaN,NaN,ipxV,1,FB-SVM
2400,1,0.025,6,6,6,0,0,NaN,NaN,muls,1,FB-SVM
379,4,0.633245382585752,25,6,6.25,66.3333333333333,62,NaN,NaN,oOMR,1,FB-SVM
2400,6,0.15,30,5,5,445.6,121,NaN,NaN,pPpj,1,FB-SVM
2400,2,0.05,13,6.5,6.5,1307,1307,NaN,NaN,puoa,1,FB-SVM
1426,9,0.378681626928471,65,7,7.22222222222222,113.375,32.5,NaN,NaN,sNMf,1,FB-SVM
165,0,0,0,0,0,0,0,NaN,NaN,svlu,1,FB-SVM
2400,39,0.975,279,7,7.15384615384615,55.7894736842105,39,NaN,NaN,uXdB,1,FB-SVM
1053,32,1.82336182336182,247,8,7.71875,26.4838709677419,12,NaN,NaN,y5We,1,FB-SVM
609,4,0.394088669950739,27,6.5,6.75,78.6666666666667,99,NaN,NaN,zaca,1,FB-SVM
2400,0,0,0,0,0,0,0,3.91254733267401e-07,6.70360960750001e-06,0pai,0,CNN-16s
943,21,1.33616118769883,171,8,8.14285714285714,39.35,17,0.501217226836494,148.930541196584,3P0D,0,CNN-16s
2400,0,0,0,0,0,0,0,0.00203849315080839,2.47376415758661,40kO,0,CNN-16s
2400,3,0.075,25,6,8.33333333333333,1097.5,1097.5,0.0115248088943461,12.7099524242586,6JVj,0,CNN-16s
901,7,0.4661487236404,59,7,8.42857142857143,87,25,0.0864890134511829,34.3876645447014,6iwd,0,CNN-16s
590,5,0.508474576271186,29,5,5.8,39.25,21.5,0.0502814946007534,10.1765596950746,BSvO,0,CNN-16s
2400,2,0.05,14,7,7,662,662,0.0232097507941082,22.2918671119157,DSfb,0,CNN-16s
2400,0,0,0,0,0,0,0,0.00118016939576653,1.2500839373346,EyTS,0,CNN-16s
396,1,0.151515151515152,7,7,7,0,0,0.0443405201577231,7.78525473678234,IhpU,0,CNN-16s
2400,3,0.075,21,6,7,104,104,0.0103284702259872,8.71590338277982,Kn9O,0,CNN-16s
388,0,0,0,0,0,0,0,0.00489948922711081,1.14659069741733,N1nM,0,CNN-16s
1228,6,0.293159609120521,52,9.5,8.66666666666667,37.8,33,0.0662484486560524,21.9248043930885,Otq3,0,CNN-16s
2400,43,1.075,297,6,6.90697674418605,49.3095238095238,33,0.189319352150155,253.717253091132,R2f3,0,CNN-16s
435,1,0.137931034482759,6,6,6,0,0,0.0322198431480303,5.49255092755824,Xg1l,0,CNN-16s
2400,3,0.075,21,8,7,657,657,0.0120682366607846,13.6567935728177,Xii6,0,CNN-16s
1734,29,1.00346020761246,233,8,8.03448275862069,30,16.5,0.190945073851882,110.554605513511,csxQ,0,CNN-16s
2400,0,0,0,0,0,0,0,0.00114752369858927,0.772627161454613,hRMy,0,CNN-16s
2400,0,0,0,0,0,0,0,0.00265741115576589,3.21420407149799,hcml,0,CNN-16s
1323,23,1.04308390022676,176,7,7.65217391304348,43,24.5,0.469077734081236,155.117329086987,ibbz,0,CNN-16s
2400,21,0.525,146,7,6.95238095238095,68.3,26.5,0.0754560182484602,86.4898780861019,kj2l,0,CNN-16s
2400,1,0.025,3,3,3,0,0,0.00369012871637479,4.34942469652893,mBks,0,CNN-16s
2400,0,0,0,0,0,0,0,0.000859905655270985,1.22616040202759,mZje,0,CNN-16s
728,2,0.164835164835165,8,4,4,387,387,0.0165395205593629,6.63747871445474,tG6i,0,CNN-16s
2400,1,0.025,4,4,4,0,0,0.00471373678163454,4.5778134543705,0ncr,1,CNN-16s
2400,8,0.2,38,3.5,4.75,177.142857142857,173,0.0231593164967222,26.9577796447488,3J4W,1,CNN-16s
449,2,0.267260579064588,15,7.5,7.5,31,31,0.0380594841939273,6.33607779106075,5bSg,1,CNN-16s
2400,1,0.025,3,3,3,0,0,0.00356522897705468,4.50778952235064,9098,1,CNN-16s
639,10,0.938967136150235,75,7.5,7.5,36.4444444444444,24,0.126917362912198,31.5126640880086,9JQY,1,CNN-16s
2400,3,0.075,24,9,8,543,543,0.0148228878373605,18.5399490829734,AXbm,1,CNN-16s
2400,6,0.15,29,4.5,4.83333333333333,392.6,361,0.0326571142168013,42.9614953814178,Af8a,1,CNN-16s
2400,0,0,0,0,0,0,0,0.00087465969653152,0.938983858989871,AsLD,1,CNN-16s
474,1,0.126582278481013,4,4,4,0,0,0.0159889793925903,4.22863744513507,C1Wu,1,CNN-16s
1863,3,0.0966183574879227,16,5,5.33333333333333,285.5,285.5,0.00995919039638896,7.83090675478349,DYYI,1,CNN-16s
460,6,0.782608695652174,39,5.5,6.5,50.6,19,0.118873968978391,27.1537724150264,DjrT,1,CNN-16s
2161,1,0.02776492364646,4,4,4,0,0,0.003115276565858,2.94916687007392,Dr51,1,CNN-16s
2400,69,1.725,473,6,6.85507246376812,26.8382352941176,20,0.291856510367539,352.188437135573,EHED,1,CNN-16s
1018,9,0.530451866404715,52,5,5.77777777777778,108,44,0.0954482683856612,55.9340711275959,EMcQ,1,CNN-16s
1510,26,1.03311258278146,134,4,5.15384615384615,48.6,20,0.21822531557315,134.120915784155,G7PJ,1,CNN-16s
681,4,0.352422907488987,37,9,9.25,35.6666666666667,13,0.0984915035144233,33.5888371805866,Ivfn,1,CNN-16s
612,2,0.196078431372549,13,6.5,6.5,70,70,0.0436966754516114,12.7299562164747,JCpz,1,CNN-16s
2400,7,0.175,52,9,7.42857142857143,344.5,247.5,0.0258268503524149,24.9589240597535,LR2s,1,CNN-16s
2400,0,0,0,0,0,0,0,0.00041319395384645,0.60515552075296,MS6u,1,CNN-16s
155,2,0.774193548387097,9,4.5,4.5,9,9,0.443152664701336,16.2979229269123,Msy4,1,CNN-16s
969,1,0.0619195046439629,4,4,4,0,0,0.0369848774965556,20.413824372348,Nzhl,1,CNN-16s
1628,7,0.257985257985258,31,5,4.42857142857143,195.166666666667,71,0.0500951523495968,26.7689712644507,QDsa,1,CNN-16s
2400,15,0.375,94,5,6.26666666666667,130.571428571429,69,0.0591124689047809,72.9134020165081,RM1S,1,CNN-16s
14,1,4.28571428571429,6,6,6,0,0,0.450944389526696,1.35067544895012,RfL0,1,CNN-16s
2400,4,0.1,33,8,8.25,147,128,0.0213770685833665,22.6121133516889,SOZ3,1,CNN-16s
2400,1,0.025,3,3,3,0,0,0.00212902567764309,2.94627004948565,UsSz,1,CNN-16s
2400,1,0.025,6,6,6,0,0,0.0172211299697649,22.5973588727188,UwK6,1,CNN-16s
787,3,0.228716645489199,20,6,6.66666666666667,116,116,0.0434909273958936,13.1837924920654,X7s0,1,CNN-16s
984,1,0.0609756097560976,9,9,9,0,0,0.0409446652511398,11.68740591744,Y4FK,1,CNN-16s
2400,0,0,0,0,0,0,0,0.00276010379391363,3.41002522490214,YHLr,1,CNN-16s
2400,2,0.05,14,7,7,1641,1641,0.0246937918902672,34.6273999144934,YOh8,1,CNN-16s
1373,18,0.786598689002185,107,6,5.94444444444444,56.4117647058824,29,0.0964396567736665,58.8239442753592,ZYFG,1,CNN-16s
2400,8,0.2,57,6.5,7.125,309,324,0.0266728282370502,24.4391687606132,Zpwh,1,CNN-16s
858,7,0.489510489510489,48,5,6.85714285714286,24.8333333333333,28,0.079189730518524,31.8983608920168,bkx9,1,CNN-16s
2400,4,0.1,23,4,5.75,648.666666666667,295,0.022316437445475,26.8179610718468,cblr,1,CNN-16s
2400,0,0,0,0,0,0,0,0.000888076503050554,0.345880997005116,d3ET,1,CNN-16s
2400,8,0.2,47,5.5,5.875,249.857142857143,96,0.0347249106781938,36.6867752029845,ddTG,1,CNN-16s
2400,7,0.175,36,5,5.14285714285714,198.166666666667,205,0.0312344091960166,44.178018816341,f8H5,1,CNN-16s
2400,17,0.425,107,6,6.29411764705882,91.375,71.5,0.0901768252003273,115.503185823968,fNe4,1,CNN-16s
1359,14,0.618101545253863,93,4.5,6.64285714285714,89.6153846153846,34,0.114316199065399,76.2355976345901,fT68,1,CNN-16s
2400,0,0,0,0,0,0,0,0.00152384084206542,1.32455105785822,go56,1,CNN-16s
1160,5,0.258620689655172,29,5,5.8,13.25,13.5,0.0267159022618818,10.3931438278742,hT38,1,CNN-16s
1539,3,0.116959064327485,34,13,11.3333333333333,355,355,0.0262258439433559,11.8017706488303,iSqw,1,CNN-16s
2400,0,0,0,0,0,0,0,6.60279100239878e-06,0.000441524816304876,ipxV,1,CNN-16s
2400,5,0.125,19,4,3.8,319.5,132,0.0156889147614608,19.6463084562613,muls,1,CNN-16s
379,1,0.158311345646438,3,3,3,0,0,0.0228373021627782,5.0046141490876,oOMR,1,CNN-16s
2400,15,0.375,92,6,6.13333333333333,117.642857142857,25.5,0.0834776444091468,103.311924462647,pPpj,1,CNN-16s
2400,7,0.175,36,5,5.14285714285714,243,204.5,0.0339751952717564,42.9067894640309,puoa,1,CNN-16s
1426,35,1.4726507713885,209,5,5.97142857142857,32.6176470588235,21,0.252242970853503,134.021032689443,sNMf,1,CNN-16s
165,6,2.18181818181818,49,10,8.16666666666667,15.2,10,0.25811939722552,20.5878408448643,svlu,1,CNN-16s
2400,28,0.7,188,5,6.71428571428571,75.2592592592593,54,0.124562952301885,131.27641164257,uXdB,1,CNN-16s
1053,2,0.113960113960114,9,4.5,4.5,297,297,0.0411702951676199,14.7278986498143,y5We,1,CNN-16s
609,5,0.492610837438424,26,5,5.2,59.5,48,0.0422686264964243,8.74724173378391,zaca,1,CNN-16s
2400,0,0,0,0,0,0,0,NaN,NaN,0pai,0,Human
943,14,0.890774125132556,79,5,5.64285714285714,39.1538461538462,33,NaN,NaN,3P0D,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,40kO,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,6JVj,0,Human
901,0,0,0,0,0,0,0,NaN,NaN,6iwd,0,Human
590,2,0.203389830508475,10,5,5,3,3,NaN,NaN,BSvO,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,DSfb,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,EyTS,0,Human
396,3,0.454545454545455,11,3,3.66666666666667,51,51,NaN,NaN,IhpU,0,Human
2400,3,0.075,11,4,3.66666666666667,267.5,267.5,NaN,NaN,Kn9O,0,Human
388,0,0,0,0,0,0,0,NaN,NaN,N1nM,0,Human
1228,0,0,0,0,0,0,0,NaN,NaN,Otq3,0,Human
2400,2,0.05,6,3,3,525,525,NaN,NaN,R2f3,0,Human
435,1,0.137931034482759,4,4,4,0,0,NaN,NaN,Xg1l,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,Xii6,0,Human
1734,16,0.55363321799308,80,5,5,34.7333333333333,24,NaN,NaN,csxQ,0,Human
